BANK_ID,ASSETS,COST,P_LABOR_w1,P_FUNDS_w2,P_DEPOSI_w3,CON_LOAN_y1,NONC_LOA_y2,SECURITI_y3,t,POLICY
19356,66420.09893,1129.306504,9.131411012,0.000447427,0.012967261,2652.135316,33159.97198,30820.91954,34,2
19356,64115.39335,1701.303974,14.07630667,0.000804894,0.020334296,2666.082162,34492.78113,27209.098,35,2
19356,63288.21658,2376.886713,20.65144347,0.001582696,0.028295703,2704.517963,34354.47681,26287.72739,36,2
19356,62935.09377,649.1992148,4.735402686,0.00180387,0.008135649,2789.152182,34508.3898,25601.09735,37,2
19356,63073.7175,1325.152726,9.348090021,0.002261841,0.01689991,3110.556632,36644.79739,23156.96667,38,2
19356,64116.08427,2032.881529,13.93548277,0.002829946,0.025270805,3228.016038,36612.61905,24140.17994,39,2
19356,63222.98815,2846.587011,21.88982707,0.003514463,0.034834875,3271.816022,37028.57516,22811.70091,40,2
19356,64040.43502,713.5212625,4.965573818,0.000263089,0.00915048,3321.905494,35644.11441,24976.28692,41,2
19356,62235.53176,1423.158667,8.828433688,0.001391251,0.018865641,3098.666554,36032.13433,23026.67691,42,2
19356,62832.17827,2120.42638,14.25572242,0.001900029,0.027966147,3891.730527,35588.55323,23394.21236,43,2
19356,62125.50748,2931.505327,18.5231165,0.002421997,0.037724147,3914.187415,34035.98734,24115.93572,44,2
19356,61583.46341,703.8793274,4.636583299,0.000557414,0.0094451,3641.193166,34710.51634,23287.04802,45,2
19356,61904.90014,1403.965666,9.118952325,0.001125651,0.019226839,3806.505639,38106.78785,20063.1463,46,2
19356,61456.13204,2093.98159,13.54170625,0.001611722,0.029008157,3879.063769,36263.75139,21401.67993,47,4
19356,62462.62868,2977.406516,22.43060417,0.001609658,0.037649219,4018.721696,35628.22513,22759.43455,48,4
19356,63727.12677,727.0686835,5.232146645,0.000232099,0.009451672,3441.0151,34052.52779,26210.67826,49,4
19356,63902.58737,1465.100975,10.54810437,0.000894955,0.019064238,3621.829889,33391.32499,26826.75832,50,4
19356,64002.81298,2221.406756,15.50585118,0.001545424,0.02898758,3286.565419,33456.26631,27307.72975,51,4
19356,64817.82182,3104.277962,25.12242984,0.001891411,0.038084431,3253.669966,29130.70843,32404.88318,52,4
19356,65156.43574,723.5632802,5.007221915,0.000112499,0.009297104,3110.884466,33022.05684,29032.24722,53,4
19356,64746.30137,1455.430495,10.04029731,0.000583204,0.018709133,3235.824743,34316.7538,27206.08163,54,4
19356,63607.20354,2182.411937,15.05435706,0.001122564,0.028497046,3261.66643,33201.92445,27189.24556,55,4
19356,63002.98132,3037.669493,23.30042436,0.001452282,0.037865946,3710.383862,32035.76863,27267.64417,56,4
19356,62059.32712,702.0075402,5.148373341,0.000188041,0.009389182,3630.259176,32789.69164,25680.88134,57,4
19356,60886.30214,1400.372141,10.15965561,0.000839366,0.018882461,3739.306708,32545.84399,24552.76459,58,4
19356,62099.72245,2118.088417,15.14098585,0.00176328,0.028107544,3703.11987,32247.11848,26071.71717,59,4
19356,61372.14138,2981.44891,23.33770565,0.002318393,0.038496686,3708.528668,31662.42489,26058.84792,60,4
19356,61430.77514,725.230251,4.871879518,0.000473878,0.009923274,3907.719455,31782.27253,25859.55882,61,4
19356,61429.89566,1424.503584,9.695348309,0.000640041,0.019481346,4285.306446,31223.20349,25817.30606,62,4
19356,60230.72625,2098.932786,14.90730223,0.00116171,0.029422923,4315.43347,29705.25863,26141.56814,63,4
19356,58860.43491,2766.925842,21.68064937,0.001790831,0.038019182,4143.149111,29686.01847,25028.50936,64,4
19356,59303.38259,525.1189056,4.830391329,0.000129601,0.006663096,3907.462014,29051.99725,26365.91783,65,4
19356,58182.65374,1016.123453,9.938211667,0.000492126,0.013056093,3290.760993,29805.14675,25120.98196,66,4
19356,58311.03965,1483.986034,14.97716727,0.000745156,0.018765895,3198.375044,29359.33784,25773.09506,67,4
19356,59239.93839,2060.289683,24.30649714,0.00088271,0.023747739,2856.202841,31040.61317,25432.61177,68,4
19356,58385.20878,398.2141971,5.200872815,0.000419199,0.004544422,2222.857252,30653.06001,25586.7782,69,4
19356,57615.12449,774.5431056,10.43332403,0.000684088,0.0086102,2281.979991,28420.96246,26969.95369,70,4
19356,57063.27537,1124.939193,16.20477881,0.001111797,0.012395085,2192.428997,27322.52846,27611.11144,71,4
19356,55669.06242,1595.330632,26.39586033,0.001220866,0.016052343,2145.719701,26582.86138,27070.76667,72,4
19356,52458.99281,305.7987972,5.378691303,0.000430849,0.003007345,1950.126381,25395.1402,25211.26549,73,4
19356,53188.94397,594.8010938,10.33548604,0.000607903,0.005723489,1880.486535,26332.69414,25083.61184,74,4
19356,51275.06913,881.9589856,15.50572222,0.001368145,0.008609595,1904.849562,24677.96578,24789.67193,75,4
19356,50978.27441,1301.844601,24.26780427,0.001913021,0.01106786,1916.980683,24907.85295,24128.9385,76,4
19356,48079.49655,290.112858,4.860387622,0.000449573,0.003037759,1835.251383,24747.77701,21450.45907,77,4
19356,47975.31951,597.1610161,9.980567654,0.001124543,0.006327373,1790.848446,23319.10595,22836.808,78,4
19356,47679.41323,915.2315152,14.97194412,0.002224144,0.010020748,1870.692987,24771.59584,21027.0669,79,4
19356,46603.56822,1400.265139,24.81673925,0.003152502,0.014033786,1820.032818,24248.60036,20532.44014,80,4
19730,182660,3038,4.930555556,0.000886386,0.013735349,15198,70856,93489,1,2
19730,191115.3275,6079.611215,9.320227152,0.001658375,0.026333039,15539.66156,74625.63406,97768.79366,2,2
19730,190550.6243,9064.958429,14.53803116,0.00286533,0.039539846,17102.19778,76403.37418,93880.55054,3,2
19730,199602.8008,11851.19433,19.24755581,0.004085738,0.048865049,17568.14023,75136.15769,103334.1671,4,2
19730,192676.5529,2771.732627,4.994995194,0.001145167,0.011361934,16892.87786,74872.03973,97527.77087,5,2
19730,199361.3573,5525.086734,9.716260606,0.003234837,0.021898824,16191.93846,78356.21772,101553.9934,6,2
19730,197771.8468,8389.600758,15.31044316,0.004746469,0.033279622,15426.97482,76682.84405,102440.8308,7,2
19730,204316.7887,11277.86294,21.30054686,0.005349929,0.043781512,15431.50379,82956.90589,102752.798,8,2
19730,211339.476,3079.558814,5.340798648,0.000917316,0.011727387,14606.99378,89596.15186,104090.0384,9,2
19730,211931.1914,6171.665538,10.78069736,0.001716172,0.023475998,14539.56288,90206.47933,104293.24,10,2
19730,211351.8252,9322.744369,15.88618373,0.002916459,0.03600066,14828.0017,90300.36248,103522.4703,11,2
19730,216243.4414,12475.54766,21.24831305,0.00420885,0.047012076,14636.3391,91293.20748,107798.6635,12,2
19730,214555.6402,3313.258689,5.597603547,0.001192806,0.012750249,13784.39782,95357.75799,102993.1348,13,2
19730,219595.5942,6808.990587,11.00252967,0.002399892,0.025996159,13121.87821,102540.5969,101628.8157,14,2
19730,224086.8352,10384.44185,16.2203636,0.004164618,0.039038958,12796.86208,104613.2709,104330.6706,15,2
19730,222898.3171,13889.71622,21.53099051,0.00621957,0.052004702,13520.86808,103063.6544,104121.1973,16,2
19730,225735.6036,3536.330294,5.608285345,0.001238872,0.013013918,13095.78981,101677.6472,107872.6141,17,2
19730,227810.8406,7056.153592,9.728461261,0.002362874,0.025964102,13063.04232,105817.8821,106006.2788,18,2
19730,223415.9151,10580.5614,13.90030745,0.002870721,0.040020368,13294.21302,108206.3182,98625.11368,19,2
19730,224529.5644,13989.82199,19.06113792,0.003970552,0.052872733,13493.89331,105281.0253,101542.684,20,2
19730,225817.9974,3498.393658,4.971005489,0.000467557,0.012881018,16588.06085,100089.0595,105072.444,21,2
19730,237006.6567,6893.530224,9.932276454,0.001287251,0.024104489,13126.39531,114604.729,105175.6959,22,2
19730,232562.5326,10290.95573,15.35140327,0.0020558,0.036330419,14156.55565,115079.2867,99500.45831,23,2
19730,237814.8691,13513.06052,21.06145263,0.002361712,0.046343286,14011.2609,117781.9016,102221.0542,24,2
19730,245228.1983,3081.74629,5.812073483,0.000260312,0.009818856,14822.24568,118145.7744,108654.9913,25,2
19730,248798.1537,6023.092602,10.59872087,0.000850875,0.018754587,12493.77509,124176.1062,108388.4652,26,2
19730,356563.0008,12656.1628,17.00412715,0.001163966,0.027304975,14501.22083,181860.8638,156183.4644,27,2
19730,364726.7978,16263.31855,22.59731128,0.001769048,0.034089384,14748.46189,177321.3464,169270.36,28,2
19730,353551.3456,3698.896934,5.913193394,0.002193682,0.007335151,15364.39949,185522.5714,149267.7096,29,2
19730,355212.045,7266.088965,11.59596772,0.002649226,0.014460495,14385.59977,186208.2278,151419.2698,30,2
19730,366789.275,10835.38751,17.14502272,0.002783497,0.020880999,13911.88505,190971.8036,159018.8182,31,3
19730,368112.0265,14047.63952,22.53767278,0.002744771,0.026892185,13056.92216,194840.8159,158048.0897,32,3
19730,372772.5506,3358.032803,6.164690321,0.000189831,0.006158009,10307.90055,198697.7413,158903.8242,33,3
19730,376452.5881,6740.351039,10.92040779,0.000383773,0.012381147,12153.45149,210848.3064,148904.4251,34,3
19730,376979.6252,10181.15518,16.82308518,0.000600414,0.018820845,9971.727721,218390.4849,143679.7877,35,3
19730,389143.2374,13653.64232,21.89295777,0.000816964,0.024798045,12300.21322,220030.9071,152529.5086,36,3
19730,377203.3588,3812.978901,5.619129604,0.000562929,0.007480469,10622.20221,230881.4569,130353.3076,37,3
19730,389164.7674,7839.71473,11.17448086,0.000701273,0.01507232,13446.90234,234462.4535,135933.9504,38,3
19730,391690.5403,11936.74216,16.64062289,0.001272889,0.023190123,11629.31206,237528.1801,137744.0558,39,3
19730,390921.5954,15985.85753,21.9049155,0.002707359,0.031272016,12406.59175,239010.0609,135832.3714,40,3
19730,390252.0109,4136.597682,5.858882571,0.001385164,0.007969116,14199.68167,244072.1949,128786.0238,41,3
19730,394777.2423,8232.798591,11.63567128,0.002224959,0.015670012,12209.76168,250859.3749,128744.3286,42,3
19730,391810.3613,12439.93552,17.30215449,0.003301554,0.02407848,13480.50114,260857.7853,114902.0214,43,3
19730,403279.3459,16508.60797,22.54963637,0.003855179,0.031489416,13298.16228,264164.0426,123675.8414,44,3
19730,404399.5957,4258.395209,5.906296621,0.000837084,0.007828673,11522.84831,266611.1077,124414.7808,45,3
19730,405105.2015,8639.903363,12.24577986,0.002110166,0.016256775,12150.56273,273097.4043,118140.2829,46,3
19730,416723.1278,13175.74799,18.07377065,0.00363067,0.024519184,11226.563,271098.5889,130716.4295,47,4
19730,428660.6872,17862.21881,22.82752339,0.005715669,0.032156237,10968.96395,269018.263,145260.1372,48,4
19730,438215.5267,4732.596461,6.187061883,0.001538049,0.008473469,10509.98471,275254.608,149015.0911,49,4
19730,430486.0406,9481.496445,12.19133345,0.003314567,0.016951993,10355.9855,276357.7129,140340.7468,50,4
19730,436536.5459,14348.78908,18.19396914,0.006136294,0.025038393,10099.17331,287769.1411,132945.7584,51,4
19730,461638.1351,19210.05414,22.94052403,0.006683624,0.031582559,10950.28742,287570.0873,155671.5942,52,4
19730,450178.8992,5000.755896,6.236996724,0.001476113,0.007937938,13260.46415,277973.0267,150065.7114,53,4
19730,546538.1416,11285.76574,12.19528329,0.002387922,0.014880594,14725.1472,327804.8221,196427.1388,54,4
19730,536655.3126,17246.34193,18.92428801,0.004171159,0.022867795,14848.07909,337967.4579,174182.2588,55,4
19730,548031.4835,23160.69771,24.62737089,0.005017522,0.031792264,15178.25314,368137.7111,152590.7981,56,4
19730,543204.2749,6600.731448,6.614864628,0.003964465,0.009032625,15098.52914,389035.2612,126026.4546,57,4
19730,576103.706,13216.01208,12.99107071,0.006172958,0.017329136,14508.93697,413770.1196,134640.658,58,4
19730,595377.2625,20380.59175,19.50639488,0.008243311,0.026887115,15288.2717,422648.4247,144898.8811,59,4
19730,600383.649,27530.58673,25.65394777,0.013030334,0.034246442,15446.57741,422111.9898,148500.7668,60,4
19730,602165.3848,7090.208659,6.414415647,0.001446558,0.009314938,18315.2079,419871.984,149496.6443,61,4
19730,610958.6935,13989.69374,12.13416499,0.002836099,0.017667982,18566.42323,418341.2461,159472.2395,62,4
19730,607471.2596,20393.88103,19.65879601,0.003900182,0.025175655,19475.46826,419054.1783,154610.0861,63,4
19730,606905.4985,25839.35032,25.23417793,0.004616966,0.031547599,21392.82534,425475.6957,145791.4118,64,4
19730,589824.0022,5076.60764,6.274948629,0.000348937,0.005487886,17695.26993,415740.2117,142254.9865,65,4
19730,609806.2225,9912.681418,12.87234153,0.000684647,0.010070344,15864.26164,440316.2828,138354.3833,66,4
19730,641811.3488,14726.70385,20.20048263,0.001003708,0.014144246,18237.96341,470032.2967,138081.5944,67,4
19730,641851.082,19491.73698,23.58615022,0.001289541,0.018796393,18693.78997,466566.4628,139734.9614,68,4
19730,648798.7346,4935.565133,6.994156221,0.000305856,0.004032258,21599.24586,467343.1036,142312.0513,69,4
19730,974455.8385,11030.35368,9.938478179,0.000421787,0.006265222,23879.84243,604812.6987,321116.973,70,4
19730,986787.4413,17904.16879,17.72026628,0.000617459,0.009972079,23545.56516,600199.8165,337282.689,71,4
19730,962452.335,24318.15661,24.34372695,0.000916247,0.013486271,24978.88938,617220.792,295447.2565,72,4
19730,931793.979,6437.591921,7.336353974,0.000196116,0.003081934,24099.44961,635764.9261,246632.6614,73,4
19730,945471.6346,12737.89419,14.18701004,0.000377635,0.005992786,27062.14251,646531.7947,246975.1403,74,4
19730,952678.7175,19149.16104,22.46644585,0.000602251,0.008895231,27069.9061,661549.1221,237691.1939,75,4
19730,975513.6202,25923.4078,29.35309468,0.00071706,0.011976413,26178.10251,692361.4522,230784.3566,76,4
19730,1031907.153,7570.411957,7.453301189,0.00029142,0.003728022,25999.6076,715205.5157,264962.5014,77,4
19730,1024857.128,15689.27928,14.6023678,0.000711928,0.007959404,28046.89508,735266.3999,236434.5132,78,4
19730,1074896.042,24258.0353,23.1099055,0.001012941,0.012181598,26855.38188,785107.7202,236911.7007,79,4
19730,1086586.412,33332.54757,29.6319409,0.00156841,0.017362578,21650.15734,789290.4759,249030.138,80,4
23241,296193,5706,5.251256281,0.007661655,0.017074114,36218,133066,127424,1,2
23241,321821.9886,11287.71853,10.71580676,0.012697213,0.031926905,40207.70399,133801.247,148925.5747,2,2
23241,306822.753,16624.05049,16.42436053,0.019781518,0.048794723,40023.50763,120487.1658,147349.7188,3,2
23241,340440.9223,21919.72752,21.8629609,0.023243751,0.059151749,38500.35044,125921.776,176603.8086,4,2
23241,297279.5875,4961.695226,5.416741487,0.007047957,0.01419626,33393.9914,118737.8916,145220.1809,5,2
23241,334987.2053,10010.1457,10.09263421,0.012699713,0.025536808,34237.24727,126372.6169,174174.9785,6,2
23241,310010.5259,14794.32591,15.30100926,0.016427723,0.041819083,36191.38158,125114.7748,148815.4453,7,2
23241,342956.0474,19908.92938,19.97661623,0.022105554,0.050130887,36156.60061,135956.0603,170921.9378,8,2
23241,313190.1809,5210.537475,5.097187942,0.006008836,0.014806779,36435.74308,130878.3981,146296.1523,9,2
23241,301102.1564,10180.04746,10.43556263,0.012706015,0.029612627,39883.30595,129759.3621,131993.2489,10,2
23241,303169.6922,15093.16958,15.48208247,0.017493448,0.044148936,38597.27819,128397.0781,136910.3627,11,2
23241,337767.4226,20411.67956,20.3382835,0.022571191,0.05208276,36714.99402,132571.6158,168981.09,12,2
23241,326287.0497,5855.949636,5.301698422,0.005533278,0.015751768,35415.07427,128977.8842,162593.4454,13,2
23241,308334.7694,11775.44212,9.541841723,0.014485726,0.035087032,34419.06337,126918.3194,147854.9489,14,2
23241,298745.3649,17228.75346,14.6635139,0.021213374,0.052928035,33496.6657,129011.1021,137108.7239,15,2
23241,318994.84,22880.16692,19.86395714,0.026850268,0.065797992,31533.84323,133702.1054,154529.5523,16,2
23241,299483.9081,5408.919846,5.177686396,0.006452518,0.015951634,31006.55812,137457.7666,131786.2436,17,2
23241,296759.666,10612.14101,10.12263167,0.012449224,0.032257948,31527.66179,133663.0865,132586.7832,18,2
23241,288536.6381,15751.10946,15.07048544,0.021607491,0.048702358,30626.48489,120447.5756,138485.2759,19,2
23241,311881.6526,20732.90761,20.4484885,0.023764022,0.058799175,29585.83514,127038.3946,156143.7452,20,2
23241,287344.8702,4789.690006,5.093177011,0.005058644,0.014571686,26096.92928,130050.533,131704.5816,21,2
23241,285826.6884,9209.655127,10.5971413,0.008811285,0.028760477,24526.4549,126462.951,135046.5352,22,2
23241,283012.1715,13571.06175,15.41214271,0.013831406,0.042691586,22817.50976,123569.3671,136657.1241,23,3
23241,288829.5884,17710.27376,20.57580987,0.017547872,0.054281234,21235.16643,124921.6629,142322.0194,24,3
23241,262762.2148,3696.436465,5.320506892,0.005548934,0.011357745,18274.79698,125688.7943,116842.5649,25,3
23241,255839.2454,6957.014036,10.06695699,0.010167044,0.02248846,16882.29911,126733.0562,110257.1324,26,3
23241,254821.4642,10058.80677,14.78703684,0.015205856,0.032057205,15317.50928,129084.3285,108137.3003,27,3
23241,264392.6017,12985.88257,20.02500133,0.019382231,0.038798889,14527.63018,129696.6652,117895.614,28,3
23241,242120.151,2780.857454,5.139792375,0.004076333,0.008192537,13423.79529,133567.0467,92889.71401,29,3
23241,244842.7147,5474.936022,10.92948047,0.005536832,0.016125874,14065.86608,141966.589,86622.05705,30,3
23241,243947.1219,8123.138313,16.37975402,0.007341374,0.024521466,14347.38197,139181.2931,88080.05251,31,3
23241,254745.7677,10784.80268,21.4577831,0.008757457,0.030416754,13369.90602,139597.1734,99174.47146,32,3
23241,244224.17,2675.647568,5.547847445,0.003169572,0.007449551,14694.66278,138933.1585,88028.48796,33,3
23241,249538.0949,5449.377054,10.67909407,0.00637074,0.01476868,17531.06395,146092.1996,83300.54984,34,3
23241,265047.3149,8351.214115,16.86597975,0.0067564,0.022242733,19992.87091,152707.9152,89695.34965,35,3
23241,267189.5252,11380.5055,23.16284425,0.010951924,0.029662281,22781.29293,153448.4363,87851.19946,36,3
23241,267264.5355,3102.505208,4.29206679,0.003146297,0.009601978,26399.21682,155841.9391,81528.40748,37,3
23241,286453.8477,6418.805047,10.41285585,0.006160164,0.019428773,28117.02259,163369.0908,91383.02623,38,3
23241,281529.113,10055.26996,17.57266262,0.007969948,0.032820958,29687.75607,162183.2115,86044.30464,39,3
23241,314007.1509,13767.17163,23.44325607,0.009719238,0.043104574,30179.02296,168745.5557,111220.3303,40,3
23241,311949.5182,3921.324209,5.426890729,0.004733428,0.011667396,30968.19202,170693.6074,106146.557,41,3
23241,324242.9829,7926.645182,11.44657209,0.009863973,0.021891728,31799.033,176122.3263,113357.0886,42,3
23241,327191.7654,11933.63271,17.73139359,0.013399972,0.034213442,30782.45495,174520.3103,118780.9054,43,3
23241,317933.3689,15946.96794,22.47508779,0.018548808,0.046447466,29272.1972,173341.5114,111653.587,44,3
23241,323831.5653,3943.069226,6.731188543,0.004469288,0.011423122,27800.24456,178378.8626,113898.4351,45,3
23241,370508.3278,8838.127815,13.29330549,0.009059796,0.023005716,28074.8421,200914.6408,137334.5205,46,3
23241,372739.8613,13596.77195,20.96086447,0.011970212,0.036774391,28216.03066,203595.1569,131138.9386,47,4
23241,360078.9442,18487.59999,27.02185375,0.019366241,0.05133706,27267.35975,211310.7516,110575.5345,48,4
23241,371815.8314,4894.413576,6.546026388,0.005871043,0.012918145,25556.02089,218311.2389,115717.7099,49,4
23241,379000.313,9862.702889,14.16833354,0.010469021,0.024313376,25289.3977,237292.5319,104309.7331,50,4
23241,401550.8587,15691.62359,22.93805511,0.014975024,0.036590731,25067.95819,265449.2923,98716.7011,51,4
23241,632602.6372,31461.66308,29.09282784,0.015094702,0.046753147,68145.45547,420653.464,131016.7874,52,4
23241,616083.4983,7431.84099,6.685607482,0.003169154,0.011841867,61219.87221,428071.561,113803.6666,53,4
23241,627438.8491,14919.98005,12.35880041,0.006286044,0.023687968,54564.8308,428925.254,131249.0064,54,4
23241,654626.5207,22815.00537,19.38508524,0.009284853,0.034630318,51482.61229,445125.8397,145548.6955,55,4
23241,674701.5082,31241.92241,24.55515601,0.011375673,0.045036946,48888.23696,456055.6388,157839.8449,56,4
23241,717804.4989,8726.790981,7.715770039,0.001999639,0.013311624,45508.12183,456044.4213,204379.3695,57,4
23241,1190914.04,28832.15385,8.685783044,0.004906742,0.029257155,76288.26097,658046.1118,441455.2207,58,4
23241,1903952.223,70242.62712,16.93212082,0.008593485,0.042468431,103668.2681,1049027.828,735319.5622,59,4
23241,2147412.486,101313.7124,22.87403082,0.011400749,0.055115721,97098.89993,1079725.394,952746.6103,60,4
23241,2345211.578,34162.67664,6.466525171,0.003041719,0.015988652,105824.9275,1152161.702,1069828.505,61,4
23241,2273488.986,66300.82365,12.90052933,0.005519281,0.03306164,94064.41931,1134224.03,1029363.081,62,4
23241,2260809.259,97041.23543,20.84628716,0.008112836,0.049882481,86767.87579,1099231.501,1058706.538,63,4
23241,2083444.137,124440.6454,28.01999006,0.01180048,0.065887909,87096.45461,1054198.746,922534.3072,64,4
23241,2001890.734,24352.73291,6.940322567,0.002193513,0.012708424,93990.09815,1018696.998,870007.2428,65,4
23241,1996238.202,47623.59729,13.70163186,0.004373149,0.02520241,99969.70365,1003021.349,874456.3974,66,4
23241,1944322.319,69790.97019,21.15170477,0.006445199,0.03722078,100879.6937,998792.8123,826075.7883,67,4
23241,1931574.119,90754.43853,28.76656181,0.007831946,0.048493248,100063.3683,998162.5559,814882.8737,68,4
23241,1951118.175,20230.08977,8.155270621,0.001202969,0.009852718,103575.4453,1007087.073,822311.6431,69,4
23241,2005468.102,39599.77583,15.78831441,0.002243618,0.019384213,113372.8234,1020346.678,854229.6857,70,4
23241,1987212.432,58088.68016,23.75513949,0.003323614,0.028495636,122858.8578,1017925.678,829293.2823,71,4
23241,1961647.793,76403.04287,31.77081748,0.004504037,0.037023385,121541.5937,1008437.74,813354.7283,72,4
23241,1736311.072,17914.93255,8.480921724,0.001279823,0.008142019,121915.5218,968888.5594,626810.4256,73,4
23241,1757347.022,31990.49444,16.56708974,0.002995522,0.013250292,122357.1213,966943.3004,650393.4264,74,4
23241,1733592.351,46219.06713,24.73547478,0.00504832,0.018423401,122985.8683,924644.3717,668299.5504,75,4
23241,1771171.509,60513.52848,32.97531987,0.006954967,0.023463363,120620.1902,953931.6288,680571.344,76,4
23241,1758733.159,14926.75385,7.440015732,0.0022539,0.006024255,126044.4516,943502.6085,672001.7044,77,4
23241,1744893.066,31349.36684,15.37806104,0.004746566,0.013103918,132599.5719,950411.2662,646373.176,78,4
23241,1721172.067,48120.05697,23.11456715,0.007772746,0.02086161,134530.861,945624.6189,625345.7618,79,4
23241,1684852.032,64649.83604,29.48456213,0.011722495,0.029207085,132105.1922,959860.8579,577777.464,80,4
23812,155304,2646,6.704347826,0.001515534,0.013444663,25966,74166,57632,1,2
23812,161197.3456,5388.384121,12.44227445,0.002931733,0.025941136,23917.05506,76166.45295,63505.24428,2,2
23812,162543.2954,8093.78374,19.27213272,0.003873623,0.038797929,22068.18398,80045.03126,62764.27225,3,2
23812,184696.3206,10714.71086,26.32651162,0.003535912,0.045923836,22034.1651,89066.95891,75883.94803,4,2
23812,170292.1185,2485.744667,5.677637173,0.002455193,0.011135261,19707.70457,93587.60113,58977.18149,5,2
23812,183978.8698,5238.081876,11.91799832,0.004120213,0.021215623,17518.97109,102464.6258,65073.24375,6,2
23812,183885.4446,8039.95357,18.24816125,0.006349206,0.032615374,16432.45196,106179.7376,62374.35388,7,2
23812,191238.9509,11046.99868,25.04239645,0.007797442,0.043245323,16171.99373,106439.9206,69460.44696,8,2
23812,191257.711,3079.558814,7.257602231,0.00368783,0.011744957,16313.10738,111711.9465,63793.44102,9,2
23812,198746.2696,6214.027488,13.3801006,0.006447927,0.023095782,16844.99438,114532.5942,67517.4185,10,2
23812,194178.2508,9309.718579,19.5386858,0.009882006,0.036172564,13101.15404,125055.9629,55994.15186,11,2
23812,205373.9498,12704.45679,25.93566692,0.010557117,0.046781951,13269.34545,128418.0227,63778.8837,12,2
23812,209351.569,3627.328953,7.152801528,0.004537117,0.013340261,11616.0348,131750.6499,63181.98981,13,2
23812,214551.429,7395.45839,13.82819833,0.009145241,0.027059372,10255.50553,130897.0833,70422.22236,14,2
23812,215554.0985,11414.36317,20.29281858,0.015644918,0.042134052,10026.4814,129821.2232,72736.84731,15,2
23812,217554.4737,15497.85848,26.85864566,0.023229721,0.056535204,10163.81544,130075.9897,74141.14913,16,2
23812,222943.903,4058.011713,7.543680356,0.005508941,0.014092178,10356.08114,135921.8025,73527.99985,17,2
23812,219063.4779,8111.523907,14.76042398,0.012581736,0.028968598,10229.24219,146001.3249,59791.52547,18,2
23812,217404.2128,12147.89188,21.25354226,0.018314404,0.044506399,11107.9037,148437.349,54967.22243,19,3
23812,225552.3101,16006.99903,26.49762037,0.022227385,0.057284641,10699.36095,150005.5553,62212.45097,20,3
23812,227415.1271,3896.826544,6.715130605,0.003435331,0.013935414,10536.80829,155001.4367,59514.3195,21,3
23812,231705.3041,7779.47964,13.50566056,0.006152656,0.027248633,10384.17093,156478.9173,62665.31165,22,3
23812,236864.5307,11745.05789,20.91822278,0.009476453,0.040005928,9988.576188,155387.9032,69477.77183,23,3
23812,247884.6818,15658.32136,27.81184209,0.01418637,0.050533957,9602.437454,157733.7399,78653.17696,24,3
23812,249401.621,3732.936287,7.405442406,0.003182755,0.011605006,10085.56431,164482.2978,72894.29119,25,3
23812,252477.7877,7265.298781,14.29299047,0.00609151,0.022330068,10023.37567,165843.18,74823.34539,26,3
23812,255860.8988,10565.80805,21.53791178,0.009262378,0.031833444,9217.906608,167428.5557,77339.02401,27,3
23812,256464.6618,13722.53153,28.49993973,0.014188267,0.040003205,8504.873017,165515.406,80949.08313,28,3
23812,254923.2771,3170.598839,7.989190048,0.002556192,0.008296353,8378.22438,166101.9446,78973.27265,29,3
23812,270106.5082,6333.465265,15.25178007,0.004697245,0.015961192,8112.537591,164067.6768,96617.56028,30,3
23812,277456.3683,9545.708213,22.71859501,0.006945231,0.023535242,8593.859248,164410.4942,102879.7429,31,3
23812,279159.3053,12574.30582,29.59699342,0.009359331,0.030573634,9327.396909,167166.8307,101438.627,32,3
23812,272991.3441,2998.215269,8.046311843,0.00217051,0.006850456,9234.788347,168752.8385,93843.42463,33,3
23812,269205.5354,5784.541344,14.70685886,0.004757769,0.013602219,9626.707047,168908.6073,89140.29472,34,3
23812,270674.4033,8894.784264,21.82187798,0.006292002,0.021048575,10523.1416,172382.3309,86564.91896,35,3
23812,271043.0927,12066.97098,29.91516107,0.009457844,0.028533187,11224.49062,175473.057,83357.19081,36,3
23812,273202.7305,3403.448213,7.792338662,0.002814259,0.008429574,10778.87872,182064.3131,79647.5137,37,3
23812,282099.9951,7086.014811,15.64438604,0.00571881,0.017123255,10967.2605,177597.4935,92947.57135,38,3
23812,281478.3871,10844.59674,22.77816584,0.009722007,0.026431691,10916.07423,174159.151,95619.98364,39,3
23812,296393.0334,14561.79922,29.72215979,0.013351002,0.03362097,10746.21013,174880.0195,110122.077,40,3
23812,293000.8885,3823.956702,7.99348232,0.002446718,0.00898376,10774.3232,177083.35,104336.1299,41,3
23812,293468.5029,7643.983743,15.86449271,0.005031921,0.01774479,10989.69488,177334.8151,104251.2981,42,3
23812,291105.9774,11444.71045,23.28526641,0.007426929,0.026886944,11483.24992,178434.7111,100206.3935,43,3
23812,298624.8313,15180.0699,30.61260675,0.010330245,0.034486777,12490.66376,186502.835,98574.21618,44,3
23812,304684.1049,3894.500058,7.886440436,0.001731537,0.008736818,16316.25159,200506.9755,86869.3195,45,3
23812,311475.4466,7932.704097,15.9844438,0.003190398,0.017766609,21954.47585,206427.6652,82449.44869,46,3
23812,310669.6432,12102.02552,24.2486667,0.004430652,0.027713542,23475.61276,208444.7291,78395.84907,47,4
